,SQLDATE,Actor1Name,SOURCEURL,MonthYear,EventRootCode,GoldsteinScale,NumMentions,AvgTone,ActionGeo_CountryCode,ActionGeo_Lat,ActionGeo_Long
9635,20160315,FRENCH,http://www.thestar.com.my/news/world/2016/03/15/french-police-participating-in-belgium-police-raid--minister/,201603,19,-10.0,3,-7.1674030436917,FR,48.8667,2.33333
9636,20160403,BRUSSELS,http://wingatewire.com/2016/04/03/3-suspects-nabbed-in-brussels-police-raid/,201604,19,-10.0,2,-5.04081947011707,FR,48.8667,2.33333
9637,20160318,PARIS,http://finance.yahoo.com/news/paris-suspect-probably-fled-brussels-raid-week-rtbf-131611714.html,201603,19,-10.0,7,-8.80517841073942,FR,48.8667,2.33333
9638,20160318,PROSECUTOR,http://www.middleeasteye.net/news/paris-attacks-fugitives-fingerprints-found-brussels-flat-prosecutor-2043613017,201603,19,-10.0,25,-9.89056085684498,FR,48.8667,2.33333
9639,20160323,ALGERIAN,http://www.mb.com.ph/huge-manhunt-after-is-kills-35-in-brussels-bombings/,201603,19,-10.0,6,-7.73666606623789,FR,48.8667,2.33333
9640,20160315,BELGIUM,http://www.channelnewsasia.com/news/world/suspect-killed-four/2606142.html,201603,19,-10.0,4,-8.55094874589207,FR,48.8667,2.33333
9641,20160328,BELGIAN,http://indianexpress.com/article/world/world-news/brussels-attacks-belgium-releases-terror-murder-suspect/,201603,18,-10.0,2,-11.7647058823529,FR,48.8667,2.33333
9642,20160414,ADEN,http://shabellenews.com/?p=29328,201604,19,-10.0,8,-9.48121645796062,FR,46.0,2.0
9643,20160306,FRANCE,http://www.arkansasonline.com/news/2016/mar/06/greenbrier-veteran-receives-french-legion-honor-me/,201603,19,-10.0,1,4.5,FR,49.0,0.0
9644,20160502,NAVY,http://sail-world.com/Australia/Transat-bakerly-fleet-sets-sail-on-3050nm-course-across-North-Atlantic/144219,201605,19,-10.0,30,-0.879939556274903,FR,46.4369,2.40337
9645,20160412,DEMONSTRATOR,http://bonhamjournal.com/2016/04/12/belgium-to-extradite-paris-attacks-suspect.html,201604,19,-10.0,6,-7.94871794871795,FR,48.112,-1.67429
9646,20160513,TANZANIA,http://businesstimes.co.tz/index.php?option=com_content&view=article&id=6205:war-on-grand-corruption-is-magufuli-tanzanias-churchill-or-don-quixote&catid=1:latest-news&Itemid=57,201605,19,-10.0,2,-4.4256120527307,FR,51.05,2.36667
9647,20160317,PARIS,http://www.thelocal.fr/20160317/paris-terror-attacks-who-was-targeted-in-brussels-raid,201603,18,-10.0,6,-8.78048780487805,FR,48.8667,2.33333
9648,20160325,UNITED STATES,http://lucenainformacion.com/2016/03/25/43-cases-of-zika-virus-infection-confirmed-in-spain/,201603,19,-10.0,29,-4.7713490192087,FR,48.8667,2.33333
9649,20160309,PARIS,http://www.express.co.uk/comment/expresscomment/650966/Government-must-monitor-terror-suspects,201603,19,-10.0,21,-3.60749767859877,FR,48.8667,2.33333
9650,20160323,TERRORIST,http://www.huewire.com/miscellaneous/north-west-mep-in-lock-down-after-brussels-attacks/129034/,201603,19,-10.0,10,-3.74064837905237,FR,48.8667,2.33333
9651,20160413,PARIS,http://www.expatica.com/fr/news/France-gives-jail-terms-to-12-in-Syria-jihadist-network_644710.html,201604,19,-10.0,43,-8.31575316423089,FR,48.8667,2.33333
9652,20160326,TURKEY,http://thedailycroton.com/2016/03/26/five-bombers-may-have-been-involved-says-brussels-police/,201603,18,-10.0,2,-3.45982142857143,FR,48.8667,2.33333
9653,20160410,TERRORIST,http://deredactie.be/cm/vrtnieuws.english/News/1.2625313,201604,19,-10.0,2,-1.9774011299435,FR,48.8667,2.33333
9654,20160510,POLICE FORCE,http://www.dailymail.co.uk/news/article-3583452/Cannes-terror-alert-Armed-police-patrol-streets-ahead-list-celebrity-arrivals-French-film-festival.html,201605,19,-10.0,8,-2.53878702397743,FR,45.3633,4.49802
9655,20160404,BELGIAN,http://quadrangleonline.com/2016/04/04/belgian-police-hold-7-in-inquiry-germany-holds-2/,201604,19,-10.0,2,-8.44645550527904,FR,48.8667,2.33333
9656,20160327,TEXAS,http://lawofficer.com/2016/03/27/texas-dps-trooper-killed-in-crash/,201603,19,-10.0,8,-4.41701599130569,FR,48.8667,2.33333
9657,20160323,BRUSSELS,http://www.12newsnow.com/story/31547262/one-35-pound-bomb-in-brussels-attack-failed-to-go-off-suicide-note-found,201603,19,-10.0,2,-8.21917808219178,FR,48.8667,2.33333
9658,20160428,VILLAGE,https://www.thecable.ng/herdsmen-new-face-terror-another-view,201604,19,-10.0,4,-6.29194630872483,FR,48.8667,2.33333
9659,20160318,FRANCE,https://www.washingtonpost.com/news/worldviews/wp/2016/03/18/french-senate-effectively-kills-controversial-nationality-law/,201603,19,-10.0,7,-8.09414390756302,FR,48.8667,2.33333
9660,20160317,LAS VEGAS,http://www.latimes.com/nation/la-na-bowe-bergdahl-20160316-story.html,201603,18,-10.0,2,-2.63504611330698,FR,48.8667,2.33333
9661,20160405,POLICE,http://bsccomment.com/2016/04/05/suspected-brussels-bomb-maker-linked-to-paris-attacks.html,201604,19,-10.0,16,-8.22853594162397,FR,48.8667,2.33333
9662,20160221,THE EU,http://www.focus-fen.net/news/2016/02/21/398762/the-independent-up-to-5000-jihadists-could-be-in-europe-after-returning-from-terror-training-camps-abroad.html,201602,19,-10.0,10,-11.6504854368932,FR,48.8667,2.33333
9663,20160513,WORKER,https://www.sott.net/article/318210-French-railway-workers-planning-continuous-strikes-amid-EU-push-to-erode-working-conditions,201605,19,-10.0,10,-1.62412993039443,FR,48.8667,2.33333
9664,20160306,PARIS,http://www.commdiginews.com/politics-2/trump-fights-for-florida-votes-at-campaign-rally-59078/,201603,19,-10.0,6,-1.4760147601476,FR,48.8667,2.33333
9665,20160322,BRUSSELS,http://news.xinhuanet.com/english/2016-03/22/c_135213131.htm,201603,19,-10.0,20,-12.7372690253086,FR,48.8667,2.33333
9666,20160326,BELGIAN,http://senegal-actu.com/2016/03/americans-killed-in-brussels-attacks-u-s-official-says/,201603,19,-10.0,19,-7.81083538332391,FR,48.8667,2.33333
9667,20160326,FIGHTER JET,http://www.kashmirtimes.in/newsdet.aspx?q=51071,201603,19,-10.0,1,-7.37951807228916,FR,48.8667,2.33333
9668,20160317,PARIS,http://www.weeklystandard.com/section/michael-makovsky,201603,18,-10.0,10,-5.3475935828877,FR,48.8667,2.33333
9669,20160203,PARIS,http://www.wsbradio.com/news/ap/top-news/french-government-wants-to-extend-the-state-of-eme/nqH2M/,201602,19,-10.0,60,-6.39072173470384,FR,48.8667,2.33333
9670,20160405,FRANCE,http://fayetteadvocate.com/2016/04/paris-attack-suspect-wants-to-be-extradited-to-france/,201604,18,-10.0,1,-10.8597285067873,FR,48.8667,2.33333
9671,20160320,BELGIAN,http://lucenainformacion.com/2016/03/20/paris-attacks-suspect-discharged-from-hospital/,201603,19,-10.0,2,-7.88177339901478,FR,48.8667,2.33333
9672,20160419,FRANCE,http://www.dw.com/en/frances-hollande-inks-billion-euro-deals-with-egypt/a-19197370,201604,19,-10.0,2,-1.48619957537155,FR,48.8667,2.33333
9673,20160222,SYRIA,http://en.sarabangla.com/isis-confirms-death-of-jihadi-john-abu-muharib-al-muhajir/,201602,19,-10.0,6,-5.08021390374332,FR,48.8667,2.33333
9674,20160330,FRENCH,http://thevillagessuntimes.com/2016/03/30/belgium-police-release-brussels-attack-suspect-due-to-lack/,201603,19,-10.0,2,-7.79436152570481,FR,48.8667,2.33333
9675,20160203,PARIS,http://www.ibtimes.co.uk/paris-attacks-hero-dog-diesel-shot-dead-gunfight-was-killed-by-french-police-1541756,201602,19,-10.0,4,-7.04398944520527,FR,48.8667,2.33333
9676,20160327,FRANCE,http://occupyilluminati.com/brussels-cops-shoot-muslim-carrying-a-bomb-in-a-rucksack-after-he-takes-a-woman-hostage/,201603,19,-10.0,2,-8.79765395894428,FR,48.8667,2.33333
9677,20160329,BELGIUM,http://www.vox.com/2016/3/29/11320310/brussels-attack-poll,201603,19,-10.0,1,-9.05982905982906,FR,48.8667,2.33333
9678,20160509,PARIS,http://www.israelnationalnews.com/Articles/Article.aspx/18851,201605,18,-10.0,2,-3.91304347826087,FR,48.8667,2.33333
9679,20160212,GERMAN,http://citizen.co.za/afp_feed_article/eu-gives-greece-three-months-to-strengthen-border-against-migrants/,201602,19,-10.0,4,-5.68654646324549,FR,46.0,2.0
9680,20160330,GREECE,http://www.bbc.com/news/world-europe-35918282,201603,19,-10.0,2,-7.03259005145798,FR,48.8667,2.33333
9681,20160322,ISLAMIC,http://www.ibtimes.com/who-behind-brussels-bombing-paris-terrorists-plotted-carry-out-attacks-across-europe-2340930,201603,19,-10.0,1,-12.2093023255814,FR,48.8667,2.33333
9682,20160216,SYRIA,http://theinsidekorea.com/2016/02/16/turkey-wants-ground-troops-in-syria/,201602,18,-10.0,2,-6.71834625322997,FR,48.8667,2.33333
9683,20160411,NEW JERSEY,https://www.yahoo.com/news/york-minds-democrats-trade-fresh-attacks-183515336--election.html,201604,19,-10.0,1,-5.53138595400871,FR,46.0,2.0
9684,20160509,,http://www.stltoday.com/news/local/crime-and-courts/st-louis-groom-to-be-shot-dead-in-new-orleans/article_f097c1cb-668d-593c-93f7-0492f7f88822.html,201605,19,-10.0,7,-1.0126582278481,FR,46.0,2.0
9685,20160322,,https://au.news.yahoo.com/thewest/a/31165011/brussels-airport-explosion-leaves-at-least-one-dead-dozens-injured-as-belgium-upgrades-terror-threat-to-highest-level/,201603,19,-10.0,2,-9.43708609271528,FR,46.0,2.0
9686,20160302,,http://www.hotpress.com/Zoolander-2/news/Stiller-Crazy-After-All-These-Years-Ben-Stiller-discusses-the-creation-of--iZoolander-2i/16934244.html,201603,18,-10.0,10,1.62074554294975,FR,48.8667,2.33333
9687,20160428,,http://www.mirror.co.uk/news/uk-news/police-officer-who-arrested-moors-7856325,201604,19,-10.0,1,-4.50184501845019,FR,46.8496,5.95777
9688,20160318,BELGIAN,http://www.express.co.uk/news/world/653745/Paris-attacks-Belgium-terror-raid-Molenbeek,201603,19,-10.0,2,-4.19580419580419,FR,48.8667,2.33333
9689,20160425,BELGIUM,http://thevillagessuntimes.com/2016/04/25/obama-delivers-strong-defense-of-worldwide-trade-deals/,201604,19,-10.0,1,1.68067226890757,FR,46.0,2.0
9690,20160417,FRANCE,http://dailycaller.com/2016/04/16/white-privilege-conference-opens-day-2-by-lauding-cop-killer/,201604,19,-10.0,15,-4.9220929708814,FR,46.0,2.0
9691,20160327,FRANCE,http://thevillagessuntimes.com/2016/03/27/alabama-governor-admits-he-made-sexual-comments-to-top-aide/,201603,19,-10.0,24,-2.57790213469373,FR,46.0,2.0
9692,20160422,TERRORIST,http://www.usnews.com/news/articles/2016-04-22/obama-supports-camerons-call-for-uk-to-remain-in-eu,201604,19,-10.0,1,-2.24609375,FR,46.0,2.0
9693,20160331,FRANCE,http://www.huffingtonpost.com/dante-disparte/apple-vs-fbi-much-ado-abo_b_9576312.html,201603,19,-10.0,2,-5.47486033519553,FR,46.0,2.0
9694,20160424,ABU DHABI,http://uaeinteract.com/docs/UAEs-youngest-Chef-bs-Emirati-dishes-get-a-French-twist/75187.htm,201604,18,-10.0,10,4.52418096723869,FR,46.0,2.0
9695,20160315,GUNMEN,http://abruzzo.tv/news/2016/03/15/four-french-nationals-killed-in-ivory-coast-resort-attack/,201603,19,-10.0,6,-6.07918336508771,FR,46.0,2.0
9696,20160414,TELEVISION,http://www.independent.co.uk/news/world/europe/france-president-elections-emmanuel-macron-francois-hollande-a6995011.html,201604,19,-10.0,1,0.70521861777151,FR,46.0,2.0
9697,20160217,THE EU,http://reliefweb.int/job/1398881/develop-guidance-online-protection-consultancy,201602,19,-10.0,10,-2.10526315789474,FR,46.0,2.0
9698,20160301,LATVIA,http://www.professionaljeweller.com/hot-100-2015-trendsetters-ivonna-poplanska/,201603,19,-10.0,4,4.34782608695652,FR,46.0,2.0
9699,20160331,CHRISTIAN,http://news.yahoo.com/central-african-republics-president-vows-peace-reforms-inauguration-070912817--business.html,201603,19,-10.0,40,-7.2327438851805,FR,46.0,2.0
9700,20160327,UNITED STATES,http://www.jpost.com/Blogs/A-Mid-East-Journal/Putins-mission-and-omission-in-Syria-449301,201603,19,-10.0,1,-4.31107354184277,FR,46.0,2.0
9701,20160423,IMMIGRANT,http://www.dailyrecord.co.uk/all-about/highland-council,201604,19,-10.0,4,-1.44717800289436,FR,46.0,2.0
9702,20160503,VILLAGE,http://www.worldbulletin.net/todays-news/172240/car-villages-combat-lra-rebels-with-radios-satellite,201605,19,-10.0,14,-6.50306748466258,FR,46.0,2.0
9703,20160313,AL QAEDA,http://www.dailymail.co.uk/news/article-3491264/Words-express-horror-waste-killed-place-loved-German-culture-official-16-people-slaughtered-al-Qaeda-terrorists-Ivory-Coast-gun-terror.html,201603,19,-10.0,4,-4.29824561403509,FR,46.0,2.0
9704,20160413,FRANCE,http://english.ahram.org.eg/NewsContent/2/9/199436/World/International/Three-French-soldiers-die-in-Mali-mine-blast.aspx,201604,19,-10.0,5,-8.57142857142857,FR,46.0,2.0
9705,20160322,FRANCE,http://www.thepigsite.com/swinenews/41470/eu-pig-prices-easter-business-is-boosting-the-market/,201603,19,-10.0,10,-2.15827338129497,FR,46.0,2.0
9706,20160330,CAMEROON,http://reliefweb.int/job/1459226/base-administrator-maiduguri-nigeria,201603,19,-10.0,9,-3.51916376306621,FR,46.0,2.0
9707,20160213,MALIAN,"Radio France Internationale, Paris/BBC Monitoring/(c) BBC",201602,19,-10.0,8,-8.42105263157895,FR,46.0,2.0
9708,20160323,TERRORIST,http://news.nationalpost.com/full-comment/our-mission-against-isil-has-one-major-flaw-it-ignores-the-internet,201603,19,-10.0,5,-5.6369785794814,FR,48.8667,2.33333
9709,20160426,YEMEN,http://bsccomment.com/2016/04/26/800-militants-killed-in-yemen.html,201604,19,-10.0,4,-7.82778864970646,FR,48.8667,2.33333
9710,20160428,MAURITANIA,http://www.news24.com/Africa/News/UN-condemns-Mali-rights-abuses-20130322-3,201604,18,-10.0,1,-9.94152046783626,FR,46.0,2.0
9711,20160425,THE NETHERLAND,http://www.express.co.uk/news/world/664110/nazi-ss-Reinhold-Hanning-auschwitz-murders-court-trial,201604,19,-10.0,2,-8.47883873657875,FR,46.0,2.0
9712,20160405,BELGIAN,http://solonews.net/263888/news/major-anti-terror-raid-underway-as-belgian-police.html,201604,19,-10.0,1,-9.79827089337175,FR,48.8667,2.33333
9713,20160421,SWEDEN,http://mobile.bignewsnetwork.com/news/243361473/brussels-bombing-suspect-krayem-charged-with-paris-attacks,201604,19,-10.0,3,-8.21132837464381,FR,48.8667,2.33333
9714,20160420,PHILIPPINE,https://www.shephardmedia.com/news/imps-news/eu-ferry-security-measures-lacking/,201604,19,-10.0,1,-3.67132867132868,FR,48.8667,2.33333
9715,20160327,BELGIAN,http://fait-religieux.com/2016/03/27/belgian-authorities-detain-6-kerry-offers-condolences-to.html,201603,19,-10.0,1,-9.28074245939676,FR,48.8667,2.33333
9716,20160407,BELGIAN,http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11618528,201604,19,-10.0,5,-7.68999024526422,FR,48.8667,2.33333
9717,20160325,GOVERNMENT TROOPS,http://la-kabylie.com/2016/03/25/1-police-killed-3-injured-by-pkk-bomb-attack-in-turkey/,201603,19,-10.0,1,-5.62248995983936,FR,48.8667,2.33333
9718,20160323,BRUSSELS,http://armenpress.am/eng/news/840487/brussels-attacks-el-bakraoui-brothers-named-as-islamic-state-suicide-bombers-who-killed-34-and-%20wounded.html,201603,19,-10.0,105,-6.939175245751,FR,48.8667,2.33333
9719,20160317,ISLAMIC,http://cinemablaze.com/2016/03/24/turkey-detained-deported-one-of-brussels-attackers-in-2015.html,201603,19,-10.0,4,-13.2768361581921,FR,48.8667,2.33333
9720,20160322,SPOKESMAN,http://www.wkbw.com/news/world/explosions-rock-brussels-airport-subway-at-least-13-dead,201603,19,-10.0,42,-6.94973634009545,FR,48.8667,2.33333
9721,20160318,BELGIAN,http://www.metro.us/news/we-got-him-paris-attacks-suspect-caught-in-belgium/zsJpcr---yEbvegDob8foI/,201603,19,-10.0,2,-7.3627844712182,FR,48.8667,2.33333
9722,20160413,BANGLADESH,http://www.france24.com/en/20160413-bangladesh-arrests-militants-after-activists-murder,201604,19,-10.0,10,-9.57446808510637,FR,46.0,2.0
9723,20160517,ALGIERS,http://www.veteranstoday.com/2016/05/16/osces-group-manages-to-reaffirm-observance-of-karabakh-ceasefire-under-199495-accords/,201605,19,-10.0,13,1.6082959133946,FR,48.8667,2.33333
9724,20160314,MALI,http://thevillagessuntimes.com/2016/03/14/ivory-coast-soldiers-patrol-deserted-beaches-after-al-qaeda/,201603,19,-10.0,2,-5.78158458244111,FR,45.1027,4.0637
9725,20160408,FRANCE,http://www.belfasttelegraph.co.uk/news/world-news/i-am-the-man-in-the-hat-suspect-mohamed-abrini-tells-belgian-interrogators-34612665.html,201604,19,-10.0,8,-8.93614097925245,FR,46.2206,3.11541
9726,20160313,FRANCE,http://www.dw.com/en/french-investigators-urge-new-medical-rules-for-pilots-after-germanwings-crash/a-19113815,201603,19,-10.0,2,-4.89510489510489,FR,45.4847,2.99274
9727,20160208,SECURITY FORCE,http://www.dailymongolia.mn/french-forces-kill-newspaper-attack-suspects-hostages-die-in-second-siege/,201602,19,-10.0,2,-8.079748153686523,FR,49.05849838256836,2.6891698837280273
9728,20160422,FRANCE,http://www.noosanews.com.au/news/with-the-aussies-2016-drawing-to-a-close-and-as-th/3005465/,201604,19,-10.0,10,-0.24712987610849,FR,49.8707,2.04305
9729,20160201,PARIS,http://www.sunjournal.com/news/oxford-hills/0001/11/30/buckfield-man-dies-paris-rollover/1862792,201602,19,-10.0,9,-6.04074074074074,FR,48.8667,2.33333
9730,20160328,SUICIDE BOMBER,http://www.iol.co.za:80/news/world/facebook-sorry-for-safety-check-after-lahore-blast-2001924,201603,18,-10.0,457,-8.41890684560216,FR,48.8667,2.33333
9731,20160323,MARINES,http://swtimes.com/nationworld/us-military-member-family-caught-tragedy-brussels,201603,19,-10.0,3,-5.94405594405594,FR,48.8667,2.33333
9732,20160201,MARSEILLE,http://news.yahoo.com/psg-fans-banned-marseille-game-174820341--sow.html,201602,19,-10.0,10,-0.71942446043166,FR,44.7011,4.45858
9733,20160406,FRANCE,http://www.alternet.org/grayzone-project/under-guise-saving-them-french-elites-declare-open-season-attacking-muslim-women,201604,19,-10.0,6,-6.99831365935919,FR,48.8667,2.33333
9734,20160310,FRENCH,http://news.trust.org/item/20160310223255-vx88p/,201603,19,-10.0,7,-5.42517691550281,FR,48.8667,2.33333
9735,20160409,PARIS,http://la-kabylie.com/2016/04/09/paris-attacks-suspect-mohamed-abrini-arrested-belgian/,201604,19,-10.0,2,-9.95670995670998,FR,48.8667,2.33333
9736,20160412,PARIS,http://www.spoilertv.com/2016/04/criminal-minds-beyond-borders-lonely.html,201604,19,-10.0,6,-2.36966824644549,FR,48.8667,2.33333
9737,20160416,PARIS,http://hosted.ap.org/dynamic/stories/M/ML_LEBANON_FRANCE?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-04-16-12-38-24,201604,19,-10.0,23,-3.6395110834947,FR,48.8667,2.33333
9738,20160509,FRENCH,http://english.aawsat.com/2016/05/article55350516/france-create-centers-fight-radicalization,201605,19,-10.0,8,-8.32293855042017,FR,48.8667,2.33333
9739,20160315,IVORIAN,http://news.yahoo.com/al-qaeda-says-ivory-coast-attack-revenge-against-160838144.html,201603,19,-10.0,32,-7.0169524851001,FR,48.8667,2.33333
9740,20160408,FRANCE,http://www.thespectrum.com/story/news/2016/04/07/santa-clara-missionary-injured-brussels-attack-returns-home/82759100/,201604,19,-10.0,2,-1.23022847100176,FR,48.8667,2.33333
9741,20160407,PARIS,http://www.express.co.uk/news/world/658999/Paris-terror-police-shots-fired,201604,19,-10.0,270,-12.1109918209569,FR,48.8667,2.33333
9742,20160410,COMPANY,http://deredactie.be/cm/vrtnieuws.english/News/1.2625225,201604,19,-10.0,8,-3.36134453781513,FR,48.8667,2.33333
9743,20160303,AL QAEDA,http://www.businessinsider.com/r-spanish-al-qaeda-commander-killed-by-french-forces-in-mali-sources-2016-3,201603,19,-10.0,16,-4.2366513437058,FR,48.8667,2.33333
9744,20160330,CHINESE,http://www.dailymail.co.uk/news/peoplesdaily/article-3515445/Would-company-Chinese-beauty-firm-spends-15-7million-taking-6-000-employees-extravagant-holiday-South-Korea.html,201603,19,-10.0,3,4.00728597449909,FR,48.8667,2.33333
9745,20160327,TERRORIST,http://sacredheartspectrum.com/2016/03/france-says-it-foiled-an-advanced-attack-plot-interior/,201603,19,-10.0,3,-10.2222222222222,FR,48.8667,2.33333
9746,20160322,JOURNALIST,http://ethicaljournalismnetwork.org/en/contents/ethical-journalism-network-newsletter-22-march-2016,201603,19,-10.0,10,-2.02020202020202,FR,48.8667,2.33333
9747,20160411,BELGIAN,http://quadrangleonline.com/2016/04/11/paris-terror-suspect-to-be-extradited-to-france/,201604,19,-10.0,19,-8.72811607057933,FR,48.8667,2.33333
9748,20160506,MALE,http://theparisnews.com/news/article_0a9d55aa-13a3-11e6-b419-27a3ba4bcb94.html,201605,19,-10.0,2,-2.4,FR,48.8667,2.33333
9749,20160315,FRANCE,http://www.ktvq.com/story/31473634/some-on-run-some-holed-up-in-belgian-building-tied-to-paris-attack-probe,201603,19,-10.0,284,-9.5411800059903,FR,48.8667,2.33333
9750,20160315,EUROPEAN,http://www.lasvegasnvblog.com/2016/03/police-officers-pursue-fleeing-suspects-in-brussels-anti-terror-raid/,201603,19,-10.0,2,-10.9004739336493,FR,48.8667,2.33333
9751,20160322,PARIS,http://bsccomment.com/2016/03/22/abdeslam-initially-wanted-to-blow-himself-up-at-paris.html,201603,19,-10.0,1,-9.30232558139535,FR,48.8667,2.33333
9752,20160328,EUROPEAN UNION,http://www.iusbpreface.com/2016/03/29/brussels-attacks-belgium-police-makes-3-new-arrests-141325/,201603,19,-10.0,2,-12.267657992565,FR,48.8667,2.33333
9753,20160331,PARIS,http://www.themiamihurricane.com/2016/03/30/international-week-to-blend-global-cultures-with-local-experience/,201603,19,-10.0,1,-1.26582278481013,FR,48.8667,2.33333
9754,20160324,SUICIDE BOMBER,http://popherald.com/2016/03/24/brussels-airport-suspect-najim-laachraoui-arrested-belgian.html,201603,19,-10.0,1,-10.3960396039604,FR,48.8667,2.33333
9755,20160413,PRIME MINISTER,http://www.nytimes.com/2016/04/13/opinion/international/whats-a-european-liberal-to-do.html,201604,19,-10.0,10,-4.94071146245059,FR,48.8667,2.33333
9756,20160330,TERRORIST,http://www.veteranstoday.com/2016/03/30/double-standard-nuclear-security-summit-2016/,201603,19,-10.0,5,-5.17456359102244,FR,48.8667,2.33333
9757,20160329,SUICIDE BOMBER,http://mashable.com/2016/03/29/gilbert-chikli-scam/,201603,18,-10.0,1,-2.4644030668127,FR,49.2689,1.4259
9758,20160408,BELGIUM,http://www.gosanangelo.com/news/crime/several-arrests-made-in-relation-to-brussels-attacks-jmgurnpublicidaporgfba96ad675c84d439c31421b0661-375037761.html,201604,19,-10.0,3,-8.78614355987478,FR,48.8667,2.33333
9759,20160331,FRANCE,http://www.thehindu.com/opinion/lead/lessons-from-europes-amnesia/article8418854.ece,201603,19,-10.0,3,-6.11897250983845,FR,48.8667,2.33333
9760,20160317,BUDAPEST,http://nsnbc.me/2016/03/24/links-between-brussels-and-paris-attacks-substantiated/,201603,19,-10.0,2,-5.09138381201044,FR,48.8667,2.33333
9761,20160406,FRENCH,https://www.yahoo.com/news/mali-arrests-two-connection-ivory-coast-al-qaeda-220848574.html,201604,19,-10.0,2,-5.78512396694215,FR,48.8667,2.33333
9762,20160307,LIBYA,http://www.newsobserver.com/news/politics-government/article64551412.html,201603,19,-10.0,2,-3.14729332773815,FR,48.8667,2.33333
9763,20160227,MILITARY,http://nanonews.org/western-troops-confirmed-on-the-ground-in-libya/,201602,19,-10.0,6,-8.241758346557617,FR,48.8667,2.33333
9764,20160324,ISLAMIC,http://rss.wn.com/English/related-articles/2016/03/24/Brussels_Attack_Symbolizes_More_Blowback_And_Botched_Respons/,201603,20,-10.0,2,-6.32096896290689,FR,48.8667,2.33333
9765,20160413,FRANCE,http://cinemablaze.com/2016/04/13/officials-arrest-man-suspected-of-supplying-guns-to-paris.html,201604,19,-10.0,1,-8.55855855855856,FR,48.3,-3.55
9766,20160503,UNITED KINGDOM,http://www.military-history.org/articles/war-composers-george-butterworth.htm,201605,19,-10.0,1,-0.42301184433164,FR,50.0546,2.68985
9767,20160210,EUROPEAN,http://www.sfgate.com/world/article/British-effort-to-ID-potential-radicals-spurs-6818726.php,201602,19,-10.0,16,-6.23658774496763,FR,48.8667,2.33333
9768,20160322,BRUSSELS,http://abc7chicago.com/news/brussels-terrorist-bombing-attacks-at-airport-belgium-subway-kill-at-least-31/1256880/,201603,19,-10.0,1,-7.34229576008273,FR,48.8667,2.33333
9769,20160217,UNITED STATES,http://www.spokesman.com/stories/2016/feb/17/train-hero-alek-skarlatos-wins-oregon-medal/,201602,19,-10.0,2,10.1941747572815,FR,48.8667,2.33333
9770,20160403,,http://colombogazette.com/2016/04/03/several-killed-in-armenia-azerbaijan-clash/,201604,19,-10.0,10,-8.33894069018553,FR,46.0,2.0
9771,20160302,,http://www.independent.ie/world-news/europe/woman-slashes-her-wrists-as-riot-police-clear-jungle-34503953.html,201603,19,-10.0,1956,-4.8386867828504,FR,46.0,2.0
9772,20160322,,http://fait-religieux.com/2016/03/22/real-identity-of-accomplice-in-paris-attacks-discovered.html,201603,19,-10.0,2,-7.88177339901477,FR,48.4353,4.38201
9773,20160506,,http://www.rogerebert.com/reviews/dheepan-2016,201605,19,-10.0,8,-3.23089046493302,FR,45.7847,0.75945
9774,20160316,IVORY COAST,http://solonews.net/227985/news/ivory-coast-gunmen-drank-beer-before-launching-attack-on.html,201603,19,-10.0,1,-4.58515283842795,FR,46.0,2.0
9775,20160501,BELGIUM,http://m.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11631810,201605,19,-10.0,6,2.33438485804417,FR,48.8667,2.33333
9776,20160325,BARCELONA,http://metro.co.uk/2016/03/25/barcelona-preparing-player-exchange-deal-to-sign-arsenals-mesut-ozil-5774694/,201603,19,-10.0,3,-2.85714285714286,FR,46.0,2.0
9777,20160514,MAIDUGURI,http://www.nigeriasun.com/index.php/sid/244068659,201605,19,-10.0,2,-4.45103857566766,FR,46.0,2.0
9778,20160308,SCHOOL,http://rinf.com/alt-news/newswire/french-students-encouraged-to-smoke-at-school-because-of-terrorism/,201603,19,-10.0,10,-5.11811023622048,FR,46.0,2.0
9779,20160212,MUSLIM,http://24tanzania.com/cameron-sparks-row-by-swanning-off-on-holiday-to-ibiza-with-his-family-as-britain-is-gripped-by-terror-crisis/,201602,19,-10.0,2,-3.20813771517997,FR,46.0,2.0
9780,20160327,FRENCH,"SANA news agency website, Damascus/BBC Monitoring/(c) BBC",201603,19,-10.0,2,-4.19580419580419,FR,46.0,2.0
9781,20160323,CRUSADER,http://www.livenewscentral.com/a-quandary-for-europe-fighting-a-war-on-isis-within-its-borders/,201603,19,-10.0,10,-8.1437125748503,FR,46.0,2.0
9782,20160505,BRITISH,http://www.nuovaresistenza.org/2016/05/05/people-smugglers-in-british-car-shot-in-chase-in-france-bbc-news/,201605,19,-10.0,3,-5.58823529411765,FR,46.0,2.0
9783,20160306,STUDENT,http://www.independent.co.uk/news/world/europe/francois-hollande-attempts-to-slay-frances-sacred-cow-labour-laws-a6915716.html,201603,19,-10.0,2,-2.86493860845839,FR,46.0,2.0
